pcode,county,city,fullcode,cityname,vilcode,vilname,fullname,fullcodename
64,000,120,64000120,高雄市鳳山區,009,鎮北里,高雄市鳳山區鎮北里,64000120009
64,000,120,64000120,高雄市鳳山區,010,縣衙里,高雄市鳳山區縣衙里,64000120010
64,000,120,64000120,高雄市鳳山區,011,文英里,高雄市鳳山區文英里,64000120011
64,000,120,64000120,高雄市鳳山區,012,鎮西里,高雄市鳳山區鎮西里,64000120012
64,000,120,64000120,高雄市鳳山區,013,鎮東里,高雄市鳳山區鎮東里,64000120013
64,000,120,64000120,高雄市鳳山區,014,埤頂里,高雄市鳳山區埤頂里,64000120014
64,000,120,64000120,高雄市鳳山區,015,中正里,高雄市鳳山區中正里,64000120015
64,000,120,64000120,高雄市鳳山區,016,鎮南里,高雄市鳳山區鎮南里,64000120016
64,000,120,64000120,高雄市鳳山區,017,老爺里,高雄市鳳山區老爺里,64000120017
64,000,120,64000120,高雄市鳳山區,018,瑞竹里,高雄市鳳山區瑞竹里,64000120018
64,000,120,64000120,高雄市鳳山區,019,忠義里,高雄市鳳山區忠義里,64000120019
64,000,120,64000120,高雄市鳳山區,020,誠義里,高雄市鳳山區誠義里,64000120020
64,000,120,64000120,高雄市鳳山區,021,新興里,高雄市鳳山區新興里,64000120021
64,000,120,64000120,高雄市鳳山區,022,海光里,高雄市鳳山區海光里,64000120022
64,000,120,64000120,高雄市鳳山區,024,忠誠里,高雄市鳳山區忠誠里,64000120024
64,000,120,64000120,高雄市鳳山區,025,新甲里,高雄市鳳山區新甲里,64000120025
64,000,120,64000120,高雄市鳳山區,026,武漢里,高雄市鳳山區武漢里,64000120026
64,000,120,64000120,高雄市鳳山區,027,正義里,高雄市鳳山區正義里,64000120027
64,000,120,64000120,高雄市鳳山區,028,一甲里,高雄市鳳山區一甲里,64000120028
64,000,120,64000120,高雄市鳳山區,029,福興里,高雄市鳳山區福興里,64000120029
64,000,120,64000120,高雄市鳳山區,030,東門里,高雄市鳳山區東門里,64000120030
64,000,120,64000120,高雄市鳳山區,031,瑞興里,高雄市鳳山區瑞興里,64000120031
64,000,120,64000120,高雄市鳳山區,032,天興里,高雄市鳳山區天興里,64000120032
64,000,120,64000120,高雄市鳳山區,033,新強里,高雄市鳳山區新強里,64000120033
64,000,120,64000120,高雄市鳳山區,034,國泰里,高雄市鳳山區國泰里,64000120034
64,000,120,64000120,高雄市鳳山區,035,鳳東里,高雄市鳳山區鳳東里,64000120035
64,000,120,64000120,高雄市鳳山區,036,新富里,高雄市鳳山區新富里,64000120036
64,000,120,64000120,高雄市鳳山區,037,國光里,高雄市鳳山區國光里,64000120037
64,000,120,64000120,高雄市鳳山區,038,國隆里,高雄市鳳山區國隆里,64000120038
64,000,120,64000120,高雄市鳳山區,039,文德里,高雄市鳳山區文德里,64000120039
64,000,120,64000120,高雄市鳳山區,040,過埤里,高雄市鳳山區過埤里,64000120040
64,000,120,64000120,高雄市鳳山區,041,曹公里,高雄市鳳山區曹公里,64000120041
64,000,120,64000120,高雄市鳳山區,042,興仁里,高雄市鳳山區興仁里,64000120042
64,000,120,64000120,高雄市鳳山區,043,五福里,高雄市鳳山區五福里,64000120043
64,000,120,64000120,高雄市鳳山區,044,忠孝里,高雄市鳳山區忠孝里,64000120044
64,000,120,64000120,高雄市鳳山區,045,生明里,高雄市鳳山區生明里,64000120045
64,000,120,64000120,高雄市鳳山區,046,和興里,高雄市鳳山區和興里,64000120046
64,000,120,64000120,高雄市鳳山區,047,協和里,高雄市鳳山區協和里,64000120047
64,000,120,64000120,高雄市鳳山區,048,文山里,高雄市鳳山區文山里,64000120048
64,000,120,64000120,高雄市鳳山區,049,福誠里,高雄市鳳山區福誠里,64000120049
64,000,120,64000120,高雄市鳳山區,050,誠德里,高雄市鳳山區誠德里,64000120050
64,000,120,64000120,高雄市鳳山區,051,三民里,高雄市鳳山區三民里,64000120051
64,000,120,64000120,高雄市鳳山區,053,北門里,高雄市鳳山區北門里,64000120053
64,000,120,64000120,高雄市鳳山區,054,富甲里,高雄市鳳山區富甲里,64000120054
64,000,120,64000120,高雄市鳳山區,055,南成里,高雄市鳳山區南成里,64000120055
64,000,120,64000120,高雄市鳳山區,056,文華里,高雄市鳳山區文華里,64000120056
64,000,120,64000120,高雄市鳳山區,057,大德里,高雄市鳳山區大德里,64000120057
64,000,120,64000120,高雄市鳳山區,058,武松里,高雄市鳳山區武松里,64000120058
64,000,120,64000120,高雄市鳳山區,059,文衡里,高雄市鳳山區文衡里,64000120059
64,000,120,64000120,高雄市鳳山區,060,文福里,高雄市鳳山區文福里,64000120060
64,000,120,64000120,高雄市鳳山區,061,誠信里,高雄市鳳山區誠信里,64000120061
64,000,120,64000120,高雄市鳳山區,062,誠智里,高雄市鳳山區誠智里,64000120062
64,000,120,64000120,高雄市鳳山區,063,國富里,高雄市鳳山區國富里,64000120063
64,000,120,64000120,高雄市鳳山區,064,武慶里,高雄市鳳山區武慶里,64000120064
64,000,120,64000120,高雄市鳳山區,065,海洋里,高雄市鳳山區海洋里,64000120065
64,000,120,64000120,高雄市鳳山區,066,新武里,高雄市鳳山區新武里,64000120066
64,000,120,64000120,高雄市鳳山區,067,新樂里,高雄市鳳山區新樂里,64000120067
64,000,120,64000120,高雄市鳳山區,068,新泰里,高雄市鳳山區新泰里,64000120068
64,000,120,64000120,高雄市鳳山區,069,中崙里,高雄市鳳山區中崙里,64000120069
64,000,120,64000120,高雄市鳳山區,070,中榮里,高雄市鳳山區中榮里,64000120070
64,000,120,64000120,高雄市鳳山區,071,中民里,高雄市鳳山區中民里,64000120071
64,000,120,64000120,高雄市鳳山區,072,二甲里,高雄市鳳山區二甲里,64000120072
64,000,120,64000120,高雄市鳳山區,073,龍成里,高雄市鳳山區龍成里,64000120073
64,000,120,64000120,高雄市鳳山區,074,富榮里,高雄市鳳山區富榮里,64000120074
64,000,120,64000120,高雄市鳳山區,075,善美里,高雄市鳳山區善美里,64000120075
64,000,120,64000120,高雄市鳳山區,076,南和里,高雄市鳳山區南和里,64000120076
64,000,120,64000120,高雄市鳳山區,077,福祥里,高雄市鳳山區福祥里,64000120077
64,000,120,64000120,高雄市鳳山區,078,保安里,高雄市鳳山區保安里,64000120078
64,000,130,64000130,高雄市林園區,001,東林里,高雄市林園區東林里,64000130001
64,000,130,64000130,高雄市林園區,002,林園里,高雄市林園區林園里,64000130002
64,000,130,64000130,高雄市林園區,003,溪州里,高雄市林園區溪州里,64000130003
64,000,130,64000130,高雄市林園區,004,潭頭里,高雄市林園區潭頭里,64000130004
64,000,130,64000130,高雄市林園區,005,中厝里,高雄市林園區中厝里,64000130005
64,000,130,64000130,高雄市林園區,006,中門里,高雄市林園區中門里,64000130006
64,000,130,64000130,高雄市林園區,007,頂厝里,高雄市林園區頂厝里,64000130007
64,000,130,64000130,高雄市林園區,008,港埔里,高雄市林園區港埔里,64000130008
64,000,130,64000130,高雄市林園區,009,西溪里,高雄市林園區西溪里,64000130009
64,000,130,64000130,高雄市林園區,010,港嘴里,高雄市林園區港嘴里,64000130010
64,000,130,64000130,高雄市林園區,011,北汕里,高雄市林園區北汕里,64000130011
64,000,130,64000130,高雄市林園區,012,林內里,高雄市林園區林內里,64000130012
64,000,130,64000130,高雄市林園區,013,王公里,高雄市林園區王公里,64000130013
64,000,130,64000130,高雄市林園區,014,林家里,高雄市林園區林家里,64000130014
64,000,130,64000130,高雄市林園區,015,龔厝里,高雄市林園區龔厝里,64000130015
64,000,130,64000130,高雄市林園區,016,鳳芸里,高雄市林園區鳳芸里,64000130016
64,000,130,64000130,高雄市林園區,017,中芸里,高雄市林園區中芸里,64000130017
64,000,130,64000130,高雄市林園區,018,東汕里,高雄市林園區東汕里,64000130018
64,000,130,64000130,高雄市林園區,019,西汕里,高雄市林園區西汕里,64000130019
64,000,130,64000130,高雄市林園區,020,仁愛里,高雄市林園區仁愛里,64000130020
64,000,130,64000130,高雄市林園區,021,文賢里,高雄市林園區文賢里,64000130021
64,000,130,64000130,高雄市林園區,022,廣應里,高雄市林園區廣應里,64000130022
64,000,130,64000130,高雄市林園區,023,五福里,高雄市林園區五福里,64000130023
64,000,130,64000130,高雄市林園區,024,中汕里,高雄市林園區中汕里,64000130024
64,000,140,64000140,高雄市大寮區,001,拷潭里,高雄市大寮區拷潭里,64000140001
64,000,140,64000140,高雄市大寮區,002,內坑里,高雄市大寮區內坑里,64000140002
64,000,140,64000140,高雄市大寮區,003,大寮里,高雄市大寮區大寮里,64000140003
64,000,140,64000140,高雄市大寮區,004,上寮里,高雄市大寮區上寮里,64000140004
64,000,140,64000140,高雄市大寮區,005,三隆里,高雄市大寮區三隆里,64000140005
64,000,140,64000140,高雄市大寮區,006,琉球里,高雄市大寮區琉球里,64000140006
64,000,140,64000140,高雄市大寮區,007,翁園里,高雄市大寮區翁園里,64000140007
64,000,140,64000140,高雄市大寮區,008,前庄里,高雄市大寮區前庄里,64000140008
64,000,140,64000140,高雄市大寮區,009,中庄里,高雄市大寮區中庄里,64000140009
64,000,140,64000140,高雄市大寮區,010,後庄里,高雄市大寮區後庄里,64000140010
64,000,140,64000140,高雄市大寮區,011,義仁里,高雄市大寮區義仁里,64000140011
64,000,140,64000140,高雄市大寮區,012,新厝里,高雄市大寮區新厝里,64000140012
64,000,140,64000140,高雄市大寮區,013,過溪里,高雄市大寮區過溪里,64000140013
64,000,140,64000140,高雄市大寮區,014,潮寮里,高雄市大寮區潮寮里,64000140014
64,000,140,64000140,高雄市大寮區,015,會結里,高雄市大寮區會結里,64000140015
64,000,140,64000140,高雄市大寮區,016,會社里,高雄市大寮區會社里,64000140016
64,000,140,64000140,高雄市大寮區,017,山頂里,高雄市大寮區山頂里,64000140017
64,000,140,64000140,高雄市大寮區,018,忠義里,高雄市大寮區忠義里,64000140018
64,000,140,64000140,高雄市大寮區,019,永芳里,高雄市大寮區永芳里,64000140019
64,000,140,64000140,高雄市大寮區,020,義和里,高雄市大寮區義和里,64000140020
64,000,140,64000140,高雄市大寮區,021,溪寮里,高雄市大寮區溪寮里,64000140021
64,000,140,64000140,高雄市大寮區,022,江山里,高雄市大寮區江山里,64000140022
64,000,140,64000140,高雄市大寮區,023,昭明里,高雄市大寮區昭明里,64000140023
64,000,140,64000140,高雄市大寮區,025,中興里,高雄市大寮區中興里,64000140025
64,000,150,64000150,高雄市大樹區,001,竹寮里,高雄市大樹區竹寮里,64000150001
64,000,150,64000150,高雄市大樹區,002,九曲里,高雄市大樹區九曲里,64000150002
64,000,150,64000150,高雄市大樹區,003,久堂里,高雄市大樹區久堂里,64000150003
64,000,150,64000150,高雄市大樹區,004,水安里,高雄市大樹區水安里,64000150004
64,000,150,64000150,高雄市大樹區,005,水寮里,高雄市大樹區水寮里,64000150005
64,000,150,64000150,高雄市大樹區,006,檨腳里,高雄市大樹區檨腳里,64000150006
64,000,150,64000150,高雄市大樹區,007,興山里,高雄市大樹區興山里,64000150007
64,000,150,64000150,高雄市大樹區,008,和山里,高雄市大樹區和山里,64000150008
64,000,150,64000150,高雄市大樹區,009,姑山里,高雄市大樹區姑山里,64000150009
64,000,150,64000150,高雄市大樹區,010,大坑里,高雄市大樹區大坑里,64000150010
64,000,150,64000150,高雄市大樹區,011,井腳里,高雄市大樹區井腳里,64000150011
64,000,150,64000150,高雄市大樹區,012,小坪里,高雄市大樹區小坪里,64000150012
64,000,150,64000150,高雄市大樹區,013,龍目里,高雄市大樹區龍目里,64000150013
64,000,150,64000150,高雄市大樹區,014,大樹里,高雄市大樹區大樹里,64000150014
64,000,150,64000150,高雄市大樹區,015,三和里,高雄市大樹區三和里,64000150015
64,000,150,64000150,高雄市大樹區,016,溪埔里,高雄市大樹區溪埔里,64000150016
64,000,150,64000150,高雄市大樹區,017,興田里,高雄市大樹區興田里,64000150017
64,000,150,64000150,高雄市大樹區,018,統嶺里,高雄市大樹區統嶺里,64000150018
64,000,160,64000160,高雄市大社區,001,嘉誠里,高雄市大社區嘉誠里,64000160001
64,000,160,64000160,高雄市大社區,002,保社里,高雄市大社區保社里,64000160002
64,000,160,64000160,高雄市大社區,003,大社里,高雄市大社區大社里,64000160003
64,000,160,64000160,高雄市大社區,004,翠屏里,高雄市大社區翠屏里,64000160004
64,000,160,64000160,高雄市大社區,005,三奶里,高雄市大社區三奶里,64000160005
64,000,160,64000160,高雄市大社區,006,觀音里,高雄市大社區觀音里,64000160006
64,000,160,64000160,高雄市大社區,007,神農里,高雄市大社區神農里,64000160007
64,000,160,64000160,高雄市大社區,008,中里里,高雄市大社區中里里,64000160008
64,000,160,64000160,高雄市大社區,009,保安里,高雄市大社區保安里,64000160009
64,000,170,64000170,高雄市仁武區,001,大灣里,高雄市仁武區大灣里,64000170001
64,000,170,64000170,高雄市仁武區,002,灣內里,高雄市仁武區灣內里,64000170002
64,000,170,64000170,高雄市仁武區,003,考潭里,高雄市仁武區考潭里,64000170003
64,000,170,64000170,高雄市仁武區,004,烏林里,高雄市仁武區烏林里,64000170004
64,000,170,64000170,高雄市仁武區,005,仁福里,高雄市仁武區仁福里,64000170005
64,000,170,64000170,高雄市仁武區,006,仁武里,高雄市仁武區仁武里,64000170006
64,000,170,64000170,高雄市仁武區,007,文武里,高雄市仁武區文武里,64000170007
64,000,170,64000170,高雄市仁武區,008,竹後里,高雄市仁武區竹後里,64000170008
64,000,170,64000170,高雄市仁武區,009,八卦里,高雄市仁武區八卦里,64000170009
64,000,170,64000170,高雄市仁武區,010,高楠里,高雄市仁武區高楠里,64000170010
64,000,170,64000170,高雄市仁武區,011,後安里,高雄市仁武區後安里,64000170011
64,000,170,64000170,高雄市仁武區,012,中華里,高雄市仁武區中華里,64000170012
64,000,170,64000170,高雄市仁武區,013,五和里,高雄市仁武區五和里,64000170013
64,000,170,64000170,高雄市仁武區,014,仁和里,高雄市仁武區仁和里,64000170014
64,000,170,64000170,高雄市仁武區,015,赤山里,高雄市仁武區赤山里,64000170015
64,000,170,64000170,高雄市仁武區,016,仁慈里,高雄市仁武區仁慈里,64000170016
64,000,180,64000180,高雄市鳥松區,001,鳥松里,高雄市鳥松區鳥松里,64000180001
64,000,180,64000180,高雄市鳥松區,002,夢裡里,高雄市鳥松區夢裡里,64000180002
64,000,180,64000180,高雄市鳥松區,003,大華里,高雄市鳥松區大華里,64000180003
64,000,180,64000180,高雄市鳥松區,004,坔埔里,高雄市鳥松區坔埔里,64000180004
64,000,180,64000180,高雄市鳥松區,005,仁美里,高雄市鳥松區仁美里,64000180005
64,000,180,64000180,高雄市鳥松區,006,大竹里,高雄市鳥松區大竹里,64000180006
64,000,180,64000180,高雄市鳥松區,007,華美里,高雄市鳥松區華美里,64000180007
64,000,190,64000190,高雄市岡山區,001,平安里,高雄市岡山區平安里,64000190001
64,000,190,64000190,高雄市岡山區,002,岡山里,高雄市岡山區岡山里,64000190002
64,000,190,64000190,高雄市岡山區,003,壽天里,高雄市岡山區壽天里,64000190003
64,000,190,64000190,高雄市岡山區,004,維仁里,高雄市岡山區維仁里,64000190004
64,000,190,64000190,高雄市岡山區,005,後紅里,高雄市岡山區後紅里,64000190005
64,000,190,64000190,高雄市岡山區,006,大遼里,高雄市岡山區大遼里,64000190006
64,000,190,64000190,高雄市岡山區,007,忠孝里,高雄市岡山區忠孝里,64000190007
64,000,190,64000190,高雄市岡山區,008,和平里,高雄市岡山區和平里,64000190008
64,000,190,64000190,高雄市岡山區,009,前峰里,高雄市岡山區前峰里,64000190009
64,000,190,64000190,高雄市岡山區,010,劉厝里,高雄市岡山區劉厝里,64000190010
64,000,190,64000190,高雄市岡山區,011,協和里,高雄市岡山區協和里,64000190011
64,000,190,64000190,高雄市岡山區,012,後協里,高雄市岡山區後協里,64000190012
64,000,190,64000190,高雄市岡山區,013,信義里,高雄市岡山區信義里,64000190013
64,000,190,64000190,高雄市岡山區,014,潭底里,高雄市岡山區潭底里,64000190014
64,000,190,64000190,高雄市岡山區,015,三和里,高雄市岡山區三和里,64000190015
64,000,190,64000190,高雄市岡山區,016,仁壽里,高雄市岡山區仁壽里,64000190016
64,000,190,64000190,高雄市岡山區,017,碧紅里,高雄市岡山區碧紅里,64000190017
64,000,190,64000190,高雄市岡山區,018,程香里,高雄市岡山區程香里,64000190018
64,000,190,64000190,高雄市岡山區,019,竹圍里,高雄市岡山區竹圍里,64000190019
64,000,190,64000190,高雄市岡山區,020,台上里,高雄市岡山區台上里,64000190020
64,000,190,64000190,高雄市岡山區,021,灣裡里,高雄市岡山區灣裡里,64000190021
64,000,190,64000190,高雄市岡山區,022,白米里,高雄市岡山區白米里,64000190022
64,000,190,64000190,高雄市岡山區,023,石潭里,高雄市岡山區石潭里,64000190023
64,000,190,64000190,高雄市岡山區,024,福興里,高雄市岡山區福興里,64000190024
64,000,190,64000190,高雄市岡山區,025,本洲里,高雄市岡山區本洲里,64000190025
64,000,190,64000190,高雄市岡山區,026,嘉興里,高雄市岡山區嘉興里,64000190026
64,000,190,64000190,高雄市岡山區,027,嘉峰里,高雄市岡山區嘉峰里,64000190027
64,000,190,64000190,高雄市岡山區,028,華崗里,高雄市岡山區華崗里,64000190028
64,000,190,64000190,高雄市岡山區,029,大莊里,高雄市岡山區大莊里,64000190029
64,000,190,64000190,高雄市岡山區,030,協榮里,高雄市岡山區協榮里,64000190030
64,000,190,64000190,高雄市岡山區,031,為隨里,高雄市岡山區為隨里,64000190031
64,000,190,64000190,高雄市岡山區,032,壽峰里,高雄市岡山區壽峰里,64000190032
64,000,190,64000190,高雄市岡山區,033,仁義里,高雄市岡山區仁義里,64000190033
64,000,200,64000200,高雄市橋頭區,001,橋頭里,高雄市橋頭區橋頭里,64000200001
64,000,200,64000200,高雄市橋頭區,002,橋南里,高雄市橋頭區橋南里,64000200002
64,000,200,64000200,高雄市橋頭區,003,仕隆里,高雄市橋頭區仕隆里,64000200003
64,000,200,64000200,高雄市橋頭區,004,仕豐里,高雄市橋頭區仕豐里,64000200004
64,000,200,64000200,高雄市橋頭區,005,芋寮里,高雄市橋頭區芋寮里,64000200005
64,000,200,64000200,高雄市橋頭區,006,東林里,高雄市橋頭區東林里,64000200006
64,000,200,64000200,高雄市橋頭區,007,西林里,高雄市橋頭區西林里,64000200007
64,000,200,64000200,高雄市橋頭區,008,白樹里,高雄市橋頭區白樹里,64000200008
64,000,200,64000200,高雄市橋頭區,009,筆秀里,高雄市橋頭區筆秀里,64000200009
64,000,200,64000200,高雄市橋頭區,010,新莊里,高雄市橋頭區新莊里,64000200010
64,000,200,64000200,高雄市橋頭區,011,甲北里,高雄市橋頭區甲北里,64000200011
64,000,200,64000200,高雄市橋頭區,012,甲南里,高雄市橋頭區甲南里,64000200012
64,000,200,64000200,高雄市橋頭區,013,頂鹽里,高雄市橋頭區頂鹽里,64000200013
64,000,200,64000200,高雄市橋頭區,014,中崎里,高雄市橋頭區中崎里,64000200014
64,000,200,64000200,高雄市橋頭區,015,仕和里,高雄市橋頭區仕和里,64000200015
64,000,200,64000200,高雄市橋頭區,016,德松里,高雄市橋頭區德松里,64000200016
64,000,200,64000200,高雄市橋頭區,017,三德里,高雄市橋頭區三德里,64000200017
64,000,210,64000210,高雄市燕巢區,001,尖山里,高雄市燕巢區尖山里,64000210001
64,000,210,64000210,高雄市燕巢區,002,瓊林里,高雄市燕巢區瓊林里,64000210002
64,000,210,64000210,高雄市燕巢區,003,安招里,高雄市燕巢區安招里,64000210003
64,000,210,64000210,高雄市燕巢區,004,角宿里,高雄市燕巢區角宿里,64000210004
64,000,210,64000210,高雄市燕巢區,005,鳳雄里,高雄市燕巢區鳳雄里,64000210005
64,000,210,64000210,高雄市燕巢區,006,金山里,高雄市燕巢區金山里,64000210006
64,000,210,64000210,高雄市燕巢區,007,東燕里,高雄市燕巢區東燕里,64000210007
64,000,210,64000210,高雄市燕巢區,008,南燕里,高雄市燕巢區南燕里,64000210008
64,000,210,64000210,高雄市燕巢區,009,西燕里,高雄市燕巢區西燕里,64000210009
64,000,210,64000210,高雄市燕巢區,010,橫山里,高雄市燕巢區橫山里,64000210010
64,000,210,64000210,高雄市燕巢區,011,深水里,高雄市燕巢區深水里,64000210011
64,000,220,64000220,高雄市田寮區,001,鹿埔里,高雄市田寮區鹿埔里,64000220001
64,000,220,64000220,高雄市田寮區,002,南安里,高雄市田寮區南安里,64000220002
64,000,220,64000220,高雄市田寮區,003,大同里,高雄市田寮區大同里,64000220003
64,000,220,64000220,高雄市田寮區,004,田寮里,高雄市田寮區田寮里,64000220004
64,000,220,64000220,高雄市田寮區,005,七星里,高雄市田寮區七星里,64000220005
64,000,220,64000220,高雄市田寮區,006,崇德里,高雄市田寮區崇德里,64000220006
64,000,220,64000220,高雄市田寮區,007,西德里,高雄市田寮區西德里,64000220007
64,000,220,64000220,高雄市田寮區,008,三和里,高雄市田寮區三和里,64000220008
64,000,220,64000220,高雄市田寮區,009,古亭里,高雄市田寮區古亭里,64000220009
64,000,220,64000220,高雄市田寮區,010,新興里,高雄市田寮區新興里,64000220010
64,000,230,64000230,高雄市阿蓮區,001,石安里,高雄市阿蓮區石安里,64000230001
64,000,230,64000230,高雄市阿蓮區,002,中路里,高雄市阿蓮區中路里,64000230002
64,000,230,64000230,高雄市阿蓮區,003,峯山里,高雄市阿蓮區峯山里,64000230003
64,000,230,64000230,高雄市阿蓮區,004,港後里,高雄市阿蓮區港後里,64000230004
64,000,230,64000230,高雄市阿蓮區,005,崗山里,高雄市阿蓮區崗山里,64000230005
64,000,230,64000230,高雄市阿蓮區,006,阿蓮里,高雄市阿蓮區阿蓮里,64000230006
64,000,230,64000230,高雄市阿蓮區,007,清蓮里,高雄市阿蓮區清蓮里,64000230007
64,000,230,64000230,高雄市阿蓮區,008,和蓮里,高雄市阿蓮區和蓮里,64000230008
64,000,230,64000230,高雄市阿蓮區,009,青旗里,高雄市阿蓮區青旗里,64000230009
64,000,230,64000230,高雄市阿蓮區,010,復安里,高雄市阿蓮區復安里,64000230010
64,000,230,64000230,高雄市阿蓮區,011,玉庫里,高雄市阿蓮區玉庫里,64000230011
64,000,230,64000230,高雄市阿蓮區,012,南蓮里,高雄市阿蓮區南蓮里,64000230012
64,000,240,64000240,高雄市路竹區,001,竹滬里,高雄市路竹區竹滬里,64000240001
64,000,240,64000240,高雄市路竹區,002,頂寮里,高雄市路竹區頂寮里,64000240002
64,000,240,64000240,高雄市路竹區,003,新達里,高雄市路竹區新達里,64000240003
64,000,240,64000240,高雄市路竹區,004,後鄉里,高雄市路竹區後鄉里,64000240004
64,000,240,64000240,高雄市路竹區,005,北嶺里,高雄市路竹區北嶺里,64000240005
64,000,240,64000240,高雄市路竹區,006,社西里,高雄市路竹區社西里,64000240006
64,000,240,64000240,高雄市路竹區,007,甲北里,高雄市路竹區甲北里,64000240007
64,000,240,64000240,高雄市路竹區,008,甲南里,高雄市路竹區甲南里,64000240008
64,000,240,64000240,高雄市路竹區,009,下坑里,高雄市路竹區下坑里,64000240009
64,000,240,64000240,高雄市路竹區,010,竹園里,高雄市路竹區竹園里,64000240010
64,000,240,64000240,高雄市路竹區,011,竹東里,高雄市路竹區竹東里,64000240011
64,000,240,64000240,高雄市路竹區,012,竹西里,高雄市路竹區竹西里,64000240012
64,000,240,64000240,高雄市路竹區,013,文北里,高雄市路竹區文北里,64000240013
64,000,240,64000240,高雄市路竹區,014,文南里,高雄市路竹區文南里,64000240014
64,000,240,64000240,高雄市路竹區,015,三爺里,高雄市路竹區三爺里,64000240015
64,000,240,64000240,高雄市路竹區,016,鴨寮里,高雄市路竹區鴨寮里,64000240016
64,000,240,64000240,高雄市路竹區,017,社東里,高雄市路竹區社東里,64000240017
64,000,240,64000240,高雄市路竹區,018,社中里,高雄市路竹區社中里,64000240018
64,000,240,64000240,高雄市路竹區,019,竹南里,高雄市路竹區竹南里,64000240019
64,000,240,64000240,高雄市路竹區,020,社南里,高雄市路竹區社南里,64000240020
64,000,250,64000250,高雄市湖內區,001,海山里,高雄市湖內區海山里,64000250001
64,000,250,64000250,高雄市湖內區,002,劉家里,高雄市湖內區劉家里,64000250002
64,000,250,64000250,高雄市湖內區,003,太爺里,高雄市湖內區太爺里,64000250003
64,000,250,64000250,高雄市湖內區,004,公舘里,高雄市湖內區公舘里,64000250004
64,000,250,64000250,高雄市湖內區,005,葉厝里,高雄市湖內區葉厝里,64000250005
64,000,250,64000250,高雄市湖內區,006,大湖里,高雄市湖內區大湖里,64000250006
64,000,250,64000250,高雄市湖內區,007,田尾里,高雄市湖內區田尾里,64000250007
64,000,250,64000250,高雄市湖內區,008,湖內里,高雄市湖內區湖內里,64000250008
64,000,250,64000250,高雄市湖內區,009,海埔里,高雄市湖內區海埔里,64000250009
64,000,250,64000250,高雄市湖內區,010,文賢里,高雄市湖內區文賢里,64000250010
64,000,250,64000250,高雄市湖內區,011,中賢里,高雄市湖內區中賢里,64000250011
64,000,250,64000250,高雄市湖內區,012,逸賢里,高雄市湖內區逸賢里,64000250012
64,000,250,64000250,高雄市湖內區,013,忠興里,高雄市湖內區忠興里,64000250013
64,000,250,64000250,高雄市湖內區,014,湖東里,高雄市湖內區湖東里,64000250014
64,000,260,64000260,高雄市茄萣區,001,福德里,高雄市茄萣區福德里,64000260001
64,000,260,64000260,高雄市茄萣區,002,萬福里,高雄市茄萣區萬福里,64000260002
64,000,260,64000260,高雄市茄萣區,003,白雲里,高雄市茄萣區白雲里,64000260003
64,000,260,64000260,高雄市茄萣區,004,嘉賜里,高雄市茄萣區嘉賜里,64000260004
64,000,260,64000260,高雄市茄萣區,005,嘉安里,高雄市茄萣區嘉安里,64000260005
64,000,260,64000260,高雄市茄萣區,006,嘉定里,高雄市茄萣區嘉定里,64000260006
64,000,260,64000260,高雄市茄萣區,007,保定里,高雄市茄萣區保定里,64000260007
64,000,260,64000260,高雄市茄萣區,008,光定里,高雄市茄萣區光定里,64000260008
64,000,260,64000260,高雄市茄萣區,009,大定里,高雄市茄萣區大定里,64000260009
64,000,260,64000260,高雄市茄萣區,010,吉定里,高雄市茄萣區吉定里,64000260010
64,000,260,64000260,高雄市茄萣區,011,嘉樂里,高雄市茄萣區嘉樂里,64000260011
64,000,260,64000260,高雄市茄萣區,012,嘉泰里,高雄市茄萣區嘉泰里,64000260012
64,000,260,64000260,高雄市茄萣區,013,嘉福里,高雄市茄萣區嘉福里,64000260013
64,000,260,64000260,高雄市茄萣區,014,和協里,高雄市茄萣區和協里,64000260014
64,000,260,64000260,高雄市茄萣區,015,崎漏里,高雄市茄萣區崎漏里,64000260015
64,000,270,64000270,高雄市永安區,001,永安里,高雄市永安區永安里,64000270001
64,000,270,64000270,高雄市永安區,002,永華里,高雄市永安區永華里,64000270002
64,000,270,64000270,高雄市永安區,003,新港里,高雄市永安區新港里,64000270003
64,000,270,64000270,高雄市永安區,004,鹽田里,高雄市永安區鹽田里,64000270004
64,000,270,64000270,高雄市永安區,005,保寧里,高雄市永安區保寧里,64000270005
64,000,270,64000270,高雄市永安區,006,維新里,高雄市永安區維新里,64000270006
64,000,280,64000280,高雄市彌陀區,001,光和里,高雄市彌陀區光和里,64000280001
64,000,280,64000280,高雄市彌陀區,002,彌靖里,高雄市彌陀區彌靖里,64000280002
64,000,280,64000280,高雄市彌陀區,003,彌仁里,高雄市彌陀區彌仁里,64000280003
64,000,280,64000280,高雄市彌陀區,004,彌壽里,高雄市彌陀區彌壽里,64000280004
64,000,280,64000280,高雄市彌陀區,005,彌陀里,高雄市彌陀區彌陀里,64000280005
64,000,280,64000280,高雄市彌陀區,006,舊港里,高雄市彌陀區舊港里,64000280006
64,000,280,64000280,高雄市彌陀區,007,文安里,高雄市彌陀區文安里,64000280007
64,000,280,64000280,高雄市彌陀區,008,鹽埕里,高雄市彌陀區鹽埕里,64000280008
64,000,280,64000280,高雄市彌陀區,009,過港里,高雄市彌陀區過港里,64000280009
